Position.bp. Rate.cM.Mb. Map.cM.
160033502 0.806625 172.037662
160033551 0.782267 172.037702
160034575 0.629562 172.038503
160037801 0.570409 172.040534
160039084 0.475786 172.041266
160040277 0.4525 172.041833
160044622 0.451944 172.043799
160045972 0.45088 172.04441
160050392 0.690206 172.046403
160055932 0.693519 172.050226
160058252 0.707081 172.051835
160058779 0.70947 172.052208
160059594 0.702732 172.052786
160059748 0.715999 172.052894
160059760 0.724845 172.052903
160060272 0.700217 172.053274
160061360 0.700217 172.054036
160061384 0.700871 172.054053
160061934 0.655298 172.054438
160061959 0.614055 172.054455
160062727 0.576778 172.054926
160064418 0.537476 172.055901
160067382 0.535295 172.057495
160068995 0.535556 172.058358
160069912 0.534983 172.058849
160070756 0.530701 172.059301
160071565 0.538312 172.05973
160071819 0.524205 172.059867
160074507 0.519953 172.061276
160075437 0.536185 172.061759
160075715 0.568781 172.061908
160075971 0.669038 172.062054
160076224 2.162247 172.062223
160076557 4.798531 172.062943
160077169 5.656119 172.06588
160077493 5.208478 172.067713
160077854 3.189895 172.069593
160078291 1.268046 172.070987
160078891 1.070071 172.071748
160081369 1.069961 172.074399
160083012 2.538676 172.076157
160083544 2.632879 172.077508
160084163 2.356618 172.079137
160084435 2.047319 172.079778
160084643 0.698349 172.080204
160086968 0.288239 172.081828
160088819 0.288034 172.082362
160090202 0.2813 172.08276
160090459 0.276707 172.082832
160092121 0.453237 172.083292
160092445 0.45564 172.083439
160092619 0.457187 172.083518
160093222 0.458405 172.083794
160093911 1.304184 172.08411
160093927 2.813542 172.084131
160094343 2.487396 172.085301
160094458 2.511525 172.085587
160094644 2.498115 172.086054
160095127 2.492707 172.087261
160095446 2.473989 172.088056
160095625 2.454636 172.088499
160096810 2.454636 172.091408
160097132 2.453054 172.092198
160097315 2.347759 172.092647
160097666 2.267351 172.093471
160101244 2.262906 172.101583
160102060 2.274651 172.10343
160102256 2.296626 172.103876
160107588 2.152651 172.116121
160108354 2.155837 172.11777
160108803 2.162434 172.118738
160111184 2.308128 172.123887
160111733 4.299933 172.125154
160111860 4.853205 172.1257
160112138 2.216088 172.12705
160112741 2.756516 172.128386
160114070 2.173817 172.132049
160114343 1.18998 172.132643
160114408 0.362389 172.13272
160117142 0.365231 172.133711
160117195 0.365288 172.13373
160119021 0.378312 172.134397
160119258 0.393063 172.134487
160119778 0.409055 172.134691
160120015 0.468866 172.134788
160120335 0.844922 172.134938
160121005 0.848969 172.135504
160121488 0.890155 172.135914
160121746 0.957268 172.136144
160121836 1.041904 172.13623
160122826 1.877564 172.137262
160123556 2.693405 172.138632
160123781 2.227228 172.139238
160124875 16.556575 172.141675
160125463 16.556575 172.15141
160126020 16.552819 172.160632
160126138 16.531255 172.162585
160126188 16.467653 172.163412
160127880 2.072777 172.191275
160128045 1.099295 172.191617
160128118 0.476174 172.191698
160128671 0.475164 172.191961
160128994 0.475675 172.192114
160129472 0.475757 172.192342
160129495 0.474863 172.192353
160129557 0.4752 172.192382
160130409 0.475178 172.192787
160130520 0.458104 172.19284
160131429 0.459373 172.193256
160132985 0.436453 172.193971
160133159 0.421658 172.194047
160133177 0.414179 172.194054
160133859 0.416769 172.194337
160133897 0.416394 172.194353
160134056 0.421161 172.194419
160134205 0.425897 172.194482
160134313 0.433811 172.194528
160134360 0.43488 172.194548
160134662 23.097017 172.194679
160136208 9.247959 172.230387
160136988 9.23927 172.237601
160137300 9.209562 172.240483
160137338 9.157564 172.240833
160137422 9.153118 172.241603
160137881 10.853499 172.245804
160139071 7.978868 172.25872
160139257 6.826981 172.260204
160139707 6.691565 172.263276
160140774 6.804182 172.270416
160140825 6.81554 172.270763
160141171 6.81554 172.273121
160141268 18.705423 172.273782
160141451 19.04964 172.277205
160141636 19.423157 172.280729
160141930 19.632428 172.28644
160142361 19.632428 172.294901
160142536 19.632428 172.298337
160142544 19.632428 172.298494
160144895 17.000685 172.34465
160145298 6.737741 172.351501
160145586 6.701989 172.353442
160145688 4.10451 172.354125
160145707 1.553761 172.354203
160146081 1.55239 172.354784
160146173 1.509083 172.354927
160146494 1.500237 172.355412
160146576 1.495184 172.355535
160146645 1.490227 172.355638
160146790 1.484723 172.355854
160146803 1.48014 172.355873
160146943 1.475211 172.35608
160147502 1.47423 172.356905
160148622 1.485975 172.358556
160148780 1.498976 172.358791
160148810 1.512353 172.358836
160148861 1.526528 172.358913
160149625 2.760759 172.360079
160150130 2.668815 172.361473
160151421 2.462145 172.364919
160151450 2.24964 172.36499
160152057 2.193061 172.366356
160152382 1.382218 172.367069
160152877 1.235685 172.367753
160157029 1.472142 172.372883
160157242 6.498676 172.373197
160157365 13.825527 172.373996
160159090 20.536266 172.397845
160159156 27.432778 172.399201
160162872 2.692179 172.501141
160163446 2.685404 172.502686
160165845 2.696143 172.509128
160166183 2.698718 172.51004
160166235 2.704245 172.51018
160167846 1.776041 172.514537
160168368 0.606175 172.515464
160169473 0.612176 172.516134
160169820 0.606535 172.516346
160170184 0.548296 172.516567
160170393 0.544428 172.516681
160170731 0.250224 172.516865
160171973 0.117203 172.517176
160172184 0.020164 172.517201
160175723 0.003701 172.517272
160178476 0.003701 172.517282
160178725 0.003459 172.517283
160180268 0.003412 172.517289
160180755 0.003387 172.51729
160180906 0.003321 172.517291
160181509 0.003321 172.517293
160182101 0.003321 172.517295
160183100 0.003321 172.517298
160183940 0.003321 172.517301
160185262 0.003321 172.517305
160185873 0.003321 172.517307
160186295 0.003321 172.517309
160186801 0.003321 172.51731
160187918 0.003321 172.517314
160189500 0.005993 172.517319
160189772 0.01052 172.517321
160191429 0.01052 172.517338
160193057 0.168668 172.517356
160194350 0.184418 172.517574
160196022 0.184418 172.517882
160196342 0.184418 172.517941
160196722 0.070845 172.518011
160196952 0.020874 172.518027
160197182 0.0029 172.518032
160198536 0.0029 172.518036
160200287 0.0029 172.518041
160200423 0.0029 172.518042
160201245 0.0029 172.518044
160201506 0.0029 172.518045
160204721 0.0029 172.518054
160204840 0.0029 172.518054
160206394 0.0029 172.518059
160208185 0.0029 172.518064
160208472 0.0029 172.518065
160208640 0.0029 172.518065
160212700 0.002918 172.518077
160214027 0.002956 172.518081
160214100 0.002956 172.518081
160214213 0.002956 172.518082
160216194 0.003207 172.518087
160216721 0.003384 172.518089
160216969 0.003833 172.51809
160217493 0.004117 172.518092
160221703 0.004212 172.518109
160224700 0.127426 172.518122
160225018 0.161545 172.518162
160226971 0.191477 172.518478
160227268 0.192145 172.518535
160228220 0.186996 172.518718
160229861 0.17368 172.519025
160230256 0.040988 172.519093
160232506 0.040589 172.519185
160232676 0.040427 172.519192
160233720 0.486964 172.519235
160233897 2.042667 172.519321
160234154 0.282068 172.519846
160234691 0.034222 172.519997
160234756 0.034222 172.519999
160235319 0.034114 172.520019
160235540 0.034107 172.520026
160236533 0.034182 172.52006
160237045 0.0346 172.520078
160238232 0.037274 172.520119
160238384 0.039626 172.520124
160238623 0.042247 172.520134
160240725 0.047357 172.520223
160243972 0.162737 172.520376
160244523 0.029932 172.520466
160246485 0.02119 172.520525
160246988 0.014372 172.520535
160247185 0.008832 172.520538
160248854 0.00851 172.520553
160251572 0.00851 172.520576
160251792 0.030634 172.520578
160254928 0.495135 172.520674
160255003 0.495181 172.520711
160256004 0.009324 172.521207
160256776 0.009537 172.521214
160256973 0.009747 172.521216
160257980 0.010208 172.521226
160258398 0.010826 172.52123
160259235 0.011432 172.521239
160260701 0.012087 172.521256
160261510 0.01301 172.521266
160262261 0.014115 172.521275
160262678 0.061558 172.521281
160263124 0.227295 172.521309
160265515 0.150566 172.521852
160265668 0.093203 172.521875
160266349 0.062327 172.521939
160266696 0.062392 172.52196
160267555 0.017034 172.522014
160273719 0.017256 172.522119
160278311 0.017208 172.522198
160279350 0.017105 172.522216
160285126 0.299698 172.522315
160286256 0.071665 172.522654
160287905 0.071559 172.522772
160288006 0.071479 172.522779
160290429 0.018414 172.522952
160295829 0.018365 172.523052
160296512 0.018349 172.523064
160296841 0.01834 172.52307
160297924 0.018307 172.52309
160298390 0.018278 172.523099
160300202 0.018278 172.523132
160302444 0.023717 172.523173
160303416 0.045694 172.523196
160304166 0.053009 172.52323
160306243 0.102698 172.52334
160306646 0.144868 172.523381
160308970 0.724333 172.523718
160309387 0.725196 172.52402
160309664 0.159399 172.524221
160310363 0.159546 172.524332
160311845 0.15863 172.524569
160312265 2.136297 172.524636
160312625 0.19546 172.525405
160312904 0.194645 172.525459
160313733 0.168932 172.52562
160313879 0.169016 172.525645
160314931 0.16797 172.525823
160314986 0.167989 172.525832
160317021 1.771138 172.526174
160317120 4.573075 172.526349
160317384 5.31793 172.527557
160318404 5.317135 172.532981
160318821 5.317004 172.535198
160318940 5.315969 172.535831
160318984 5.31536 172.536065
160319055 5.314995 172.536442
160319589 5.313323 172.53928
160320850 5.104761 172.545981
160321065 4.977585 172.547078
160321180 2.769002 172.54765
160321359 1.30788 172.548146
160321656 0.236367 172.548535
160322763 0.23357 172.548796
160324771 0.214137 172.549265
160324855 0.199265 172.549283
160324936 0.194249 172.549299
160325009 0.189501 172.549314
160325111 0.175357 172.549333
160325308 0.172097 172.549367
160328804 0.172786 172.549969
160329353 0.178217 172.550064
160329430 0.185177 172.550078
160331019 0.355984 172.550372
160332029 0.394268 172.550731
160332081 0.432096 172.550752
160333742 0.43983 172.55147
160334362 0.445094 172.551742
160337339 0.446185 172.553067
160342944 0.607264 172.555568
160344185 0.91424 172.556322
160345834 0.921289 172.557829
160346055 0.892797 172.558033
160346228 0.858731 172.558188
160346304 0.826948 172.558253
160346869 0.81765 172.55872
160347420 0.815939 172.559171
160347981 0.819637 172.559628
160348110 2.110209 172.559734
160348652 10.076071 172.560878
160348664 10.094553 172.560999
160348727 16.26372 172.561635
160348747 17.629552 172.56196
160349098 17.63056 172.568148
160349201 17.630778 172.569964
160349417 16.676659 172.573772
160349624 11.533032 172.577224
160349641 8.938871 172.57742
160349658 7.635329 172.577572
160349700 6.779081 172.577893
160349901 0.240424 172.579255
160351229 0.191567 172.579575
160351282 0.138277 172.579585
160352096 0.13754 172.579697
160352154 0.135964 172.579705
160352583 0.135347 172.579764
160353072 0.135122 172.57983
160360525 0.172406 172.580837
160362857 0.576856 172.581239
160364947 0.692026 172.582445
160365037 0.658921 172.582507
160365274 0.437003 172.582663
160365464 0.374215 172.582746
160365617 0.35874 172.582803
160369372 0.359089 172.58415
160372109 0.36825 172.585133
160373158 0.379928 172.58552
160373812 0.394303 172.585768
160373957 0.394364 172.585825
160374099 0.414617 172.585881
160376015 0.609592 172.586676
160376060 0.858527 172.586703
160376095 1.06562 172.586733
160376877 0.934113 172.587566
160376933 0.950092 172.587619
160377435 0.699012 172.588096
160377499 0.526399 172.58814
160377783 0.484691 172.58829
160378270 0.484799 172.588526
160378610 0.484907 172.588691
160378980 0.483626 172.58887
160379716 0.482912 172.589226
160382190 0.488892 172.590421
160382844 0.483035 172.590741
160382872 0.490895 172.590754
160383050 0.495189 172.590842
160385069 0.6426 172.591841
160386082 0.674755 172.592492
160386349 0.68507 172.592672
160387591 0.66138 172.593523
160388141 0.6431 172.593887
160389892 0.611556 172.595013
160391398 0.657605 172.595934
160391575 0.47808 172.596051
160391779 0.41611 172.596148
160392154 0.399733 172.596304
160392393 0.390488 172.5964
160393905 0.550221 172.59699
160394173 0.6626 172.597137
160394937 0.420194 172.597644
160396221 0.424406 172.598183
160396806 0.430227 172.598432
160397254 0.430927 172.598624
160398019 0.41458 172.598954
160398842 0.41771 172.599295
160399316 0.417604 172.599493
160399586 0.419271 172.599606
160400266 0.429269 172.599891
160400762 0.492352 172.600104
160401230 0.644181 172.600334
160401501 0.8928 172.600509
160401763 1.014001 172.600743
160402539 1.1333 172.60153
160402584 1.257872 172.601581
160403374 1.774339 172.602574
160404790 1.771674 172.605087
160405485 1.363211 172.606318
160405523 1.536065 172.60637
160405578 1.305225 172.606454
160406125 1.304617 172.607168
160406631 1.323648 172.607829
160406666 1.338758 172.607875
160407025 0.229179 172.608355
160407246 0.192113 172.608406
160407397 0.104003 172.608435
160407840 0.09551 172.608481
160408059 0.092977 172.608502
160408399 0.092641 172.608534
160408563 0.092404 172.608549
160409987 0.092378 172.608681
160411479 0.092388 172.608818
160411568 0.092577 172.608827
160411796 0.092741 172.608848
160412117 0.092912 172.608877
160412880 0.49579 172.608948
160413090 0.387436 172.609052
160413185 0.105107 172.609089
160414043 0.101045 172.609179
160414375 0.100596 172.609213
160416701 0.363609 172.609447
160417157 0.377918 172.609613
160419138 0.377774 172.610361
160419923 0.358917 172.610658
160420036 0.991847 172.610699
160420323 2.112716 172.610983
160420764 2.018089 172.611915
160420802 1.558447 172.611992
160420875 0.720378 172.612105
160420929 0.248123 172.612144
160421038 0.213342 172.612171
160421263 0.212199 172.612219
160421660 0.210726 172.612304
160421916 0.20794 172.612358
160422139 0.206639 172.612404
160423036 0.207292 172.612589
160423444 0.893998 172.612674
160423776 0.639827 172.612971
160423838 0.639322 172.61301
160424212 0.240124 172.613249
160424576 0.236632 172.613337
160424761 0.259211 172.613381
160424925 0.280216 172.613423
160425950 0.279108 172.61371
160426051 0.278328 172.613738
160427778 0.280878 172.614219
160427955 0.278719 172.614269
160427986 0.277602 172.614278
160428188 4.981575 172.614334
160428369 4.981333 172.615235
160428832 10.859051 172.617542
160430190 16.857762 172.632288
160430247 19.796833 172.633249
160432279 9.390174 172.673476
160432428 0.038247 172.674875
160432883 0.035503 172.674893
160433483 0.032793 172.674914
160437972 0.032534 172.675061
160441241 0.032532 172.675168
160449695 0.038452 172.675443
160452218 0.121514 172.67554
160453309 0.478839 172.675672
160456569 0.497379 172.677233
160456712 0.507541 172.677304
160457127 0.521129 172.677515
160458610 0.721282 172.678288
160458782 0.943501 172.678412
160459639 0.884385 172.679221
160459909 0.678027 172.679459
160460099 0.566011 172.679588
160461060 0.561401 172.680132
160461250 0.556981 172.680239
160461460 0.549079 172.680356
160461499 0.539927 172.680377
160463406 0.536697 172.681407
160463741 0.533316 172.681587
160464293 0.532837 172.681881
160464548 0.533219 172.682017
160464815 0.534598 172.682159
160464911 0.536386 172.682211
160465016 0.539575 172.682267
160466356 0.669821 172.68299
160466438 0.740969 172.683045
160466698 0.930476 172.683237
160467260 1.117084 172.68376
160467396 1.18528 172.683912
160467414 1.216902 172.683934
